Episode,Video,Status_Code,TimeSleep,ResponseTime,ServerLoads,MRT,QL,CountErrors
150,False,200,2,4.568959474563599,"[0.0, 0.5, 0.0]",7.291184431091878,0.0,0
151,False,200,2,4.580246686935425,"[0.0, 0.5, 0.0]",7.288632725601766,0.0,0
152,True,200,0,4.573297739028931,"[0.0, 0.5, 0.0]",7.286075738410665,0.0,0
153,False,200,1,4.567706823348999,"[0.0, 0.5, 0.0]",7.283530788508472,0.0,0
154,False,200,3,4.606194257736206,"[0.0, 0.5, 0.0]",7.281005408174249,0.0,0
155,False,200,2,4.556180715560913,"[0.0, 0.5, 0.0]",7.278454665113086,0.0,0
156,False,200,1,4.561697244644165,"[0.0, 0.5, 0.0]",7.275902686485272,0.0,0
157,True,200,3,4.583795547485352,"[0.0, 0.5, 0.0]",7.273375169672195,0.0,0
158,True,200,0,4.5888588428497314,"[0.0, 0.5, 0.0]",7.2708551830628245,0.0,0
159,True,200,1,4.579992294311523,"[0.0, 0.5, 0.0]",7.268344746390127,0.0,0
160,True,200,2,4.711432695388794,"[0.0, 0.5, 0.0]",7.265932990297859,0.0,0
161,True,200,0,4.547190427780151,"[0.0, 0.5, 0.0]",7.263397261696427,0.0,0
162,True,200,0,4.543160438537598,"[0.0, 0.5, 0.0]",7.260861887340186,0.0,0
163,True,200,0,4.532047510147095,"[0.0, 0.5, 0.0]",7.258316231478611,0.0,0
164,False,200,2,4.552534103393555,"[0.0, 0.5, 0.0]",7.255800585946262,0.0,0
165,True,200,3,4.582517623901367,"[0.0, 0.5, 0.0]",7.2533002349196884,0.0,0
166,False,200,1,4.577975511550903,"[0.0, 0.5, 0.0]",7.250809204178107,0.0,0
167,False,200,0,4.573188781738281,"[0.0, 0.5, 0.0]",7.248317914196395,0.0,0
168,True,200,3,4.528642654418945,"[0.0, 0.5, 0.0]",7.245794158438046,0.0,0
169,True,200,0,4.549002647399902,"[0.0, 0.5, 0.0]",7.243297746952842,0.0,0
170,False,200,2,4.573445796966553,"[0.0, 0.5, 0.0]",7.240821827285144,0.0,0
171,False,200,1,4.569498538970947,"[0.0, 0.5, 0.0]",7.238345415129358,0.0,0
172,True,200,0,4.561928987503052,"[0.0, 0.5, 0.0]",7.2358658902511035,0.0,0
173,False,200,2,4.584710359573364,"[0.0, 0.5, 0.0]",7.23340990799646,0.0,0
174,True,200,3,4.5902650356292725,"[0.0, 0.5, 0.0]",7.2309546651056475,0.0,0
175,True,200,3,4.618351697921753,"[0.0, 0.5, 0.0]",7.228541870621162,0.0,0
176,True,200,0,4.670730113983154,"[0.0, 0.5, 0.0]",7.226171395722489,0.0,0
177,True,200,1,4.791975021362305,"[0.0, 0.5, 0.0]",7.223902187757678,0.0,0
178,False,200,1,4.550284147262573,"[0.0, 0.5, 0.0]",7.221436079401169,0.0,0
179,False,200,2,4.553131341934204,"[0.0, 0.5, 0.0]",7.218977042110079,0.0,0
180,True,200,0,4.660239219665527,"[0.0, 0.5, 0.0]",7.2166166631799,0.0,0
181,False,200,1,4.570178031921387,"[0.0, 0.5, 0.0]",7.214187553785379,0.0,0
182,False,200,1,4.579855918884277,"[0.0, 0.5, 0.0]",7.211771175373728,0.0,0
183,True,200,1,4.595906019210815,"[0.0, 0.5, 0.0]",7.209359394714404,0.0,0
184,True,200,0,4.638614177703857,"[0.0, 0.5, 0.0]",7.206991817799184,0.0,0
185,True,200,1,4.549235582351685,"[0.0, 0.5, 0.0]",7.204557185403762,0.0,0
186,False,200,0,4.561499357223511,"[0.0, 0.5, 0.0]",7.202143278552293,0.0,0
187,True,200,0,4.518750190734863,"[0.0, 0.5, 0.0]",7.199691329217379,0.0,0
188,True,200,1,4.628541469573975,"[0.0, 0.5, 0.0]",7.197324731133201,0.0,0
189,True,200,0,4.575035333633423,"[0.0, 0.5, 0.0]",7.194921473981483,0.0,0
190,True,200,3,5.066690921783447,"[0.0, 0.5, 0.0]",7.19289695728256,0.0,0
191,True,200,2,4.561188459396362,"[0.0, 0.5, 0.0]",7.190501956840197,0.0,0
192,True,200,0,4.542802333831787,"[0.0, 0.5, 0.0]",7.18809244416672,0.0,0
193,True,200,1,4.536654710769653,"[0.0, 0.5, 0.0]",7.185688113172849,0.0,0
194,True,200,0,4.573026895523071,"[0.0, 0.5, 0.0]",7.183303517470653,0.0,0
195,False,200,1,4.557352304458618,"[0.0, 0.5, 0.0]",7.180912094497681,0.0,0
196,False,200,0,4.5743303298950195,"[0.0, 0.5, 0.0]",7.178537987214294,0.0,0
197,True,200,3,4.529492378234863,"[0.0, 0.5, 0.0]",7.176127903187237,0.0,0
198,True,200,3,4.642271041870117,"[0.0, 0.5, 0.0]",7.173823466418937,0.0,0
199,True,200,1,4.733598947525024,"[0.0, 0.5, 0.0]",7.171589952146418,0.0,0
200,False,200,3,4.586424112319946,"[0.0, 0.5, 0.0]",7.16923604372488,0.0,0
201,False,200,2,4.5809245109558105,"[0.0, 0.5, 0.0]",7.166871904377725,0.0,0
202,True,200,3,4.596086502075195,"[0.0, 0.5, 0.0]",7.164534110347715,0.0,0
203,False,200,2,4.551410436630249,"[0.0, 0.5, 0.0]",7.16217513304257,0.0,0
204,True,200,0,4.559183120727539,"[0.0, 0.5, 0.0]",7.159824453335702,0.0,0
205,True,200,3,4.570540904998779,"[0.0, 0.5, 0.0]",7.157478300162724,0.0,0
206,True,200,3,4.552976131439209,"[0.0, 0.5, 0.0]",7.155127669401721,0.0,0
207,False,200,3,4.533633232116699,"[0.0, 0.5, 0.0]",7.152764218733919,0.0,0
208,True,200,1,4.5301268100738525,"[0.0, 0.5, 0.0]",7.150403781816871,0.0,0
209,False,200,3,4.544208288192749,"[0.0, 0.5, 0.0]",7.14806248870077,0.0,0
210,True,200,2,4.690923690795898,"[0.0, 0.5, 0.0]",7.145835319338109,0.0,0
211,True,200,3,4.546841382980347,"[0.0, 0.5, 0.0]",7.1434912461240145,0.0,0
212,False,200,3,4.553344011306763,"[0.0, 0.5, 0.0]",7.141160292990488,0.0,0
213,False,200,3,4.558634042739868,"[0.0, 0.5, 0.0]",7.138831627481744,0.0,0
214,True,200,2,4.639722108840942,"[0.0, 0.5, 0.0]",7.136577869607671,0.0,0
215,True,200,2,4.559647798538208,"[0.0, 0.5, 0.0]",7.134269201661658,0.0,0
216,True,200,0,4.527888774871826,"[0.0, 0.5, 0.0]",7.131930585361483,0.0,0
217,True,200,0,4.821389436721802,"[0.0, 0.5, 0.0]",7.129827257972093,0.0,0
218,True,200,3,4.6157495975494385,"[0.0, 0.5, 0.0]",7.1275568278118655,0.0,0
219,True,200,0,4.555636644363403,"[0.0, 0.5, 0.0]",7.125258991445065,0.0,0
220,False,200,0,4.558442115783691,"[0.0, 0.5, 0.0]",7.1229672514223585,0.0,0
221,False,200,0,4.571197271347046,"[0.0, 0.5, 0.0]",7.12066826289724,0.0,0
222,False,200,2,4.539451837539673,"[0.0, 0.5, 0.0]",7.118364089900101,0.0,0
223,True,200,0,4.612067699432373,"[0.0, 0.5, 0.0]",7.116112583866328,0.0,0
224,True,200,0,4.694554090499878,"[0.0, 0.5, 0.0]",7.1139255757439965,0.0,0
225,False,200,1,4.554914712905884,"[0.0, 0.5, 0.0]",7.111647900752724,0.0,0
226,True,200,1,4.593215703964233,"[0.0, 0.5, 0.0]",7.109385579940772,0.0,0
227,False,200,0,4.577200412750244,"[0.0, 0.5, 0.0]",7.1071057537230615,0.0,0
228,True,200,0,4.630543231964111,"[0.0, 0.5, 0.0]",7.10489013728367,0.0,0
229,False,200,0,4.580318450927734,"[0.0, 0.5, 0.0]",7.102635012794506,0.0,0
230,True,200,2,4.520640850067139,"[0.0, 0.5, 0.0]",7.100343035352833,0.0,0
231,True,200,0,4.632222414016724,"[0.0, 0.5, 0.0]",7.098140138860439,0.0,0
232,False,200,0,4.599474191665649,"[0.0, 0.5, 0.0]",7.09591590144788,0.0,0
233,True,200,2,4.551443338394165,"[0.0, 0.5, 0.0]",7.093650432106871,0.0,0
234,False,200,3,4.5723230838775635,"[0.0, 0.5, 0.0]",7.091405707611605,0.0,0
235,False,200,0,4.578140497207642,"[0.0, 0.5, 0.0]",7.089161594893581,0.0,0
236,True,200,1,4.842134714126587,"[0.0, 0.5, 0.0]",7.0871270524726,0.0,0
237,False,200,3,4.576659679412842,"[0.0, 0.5, 0.0]",7.0849010900078175,0.0,0
238,True,200,3,4.627371788024902,"[0.0, 0.5, 0.0]",7.082694989069432,0.0,0
239,True,200,0,4.573643207550049,"[0.0, 0.5, 0.0]",7.0804659150299,0.0,0
240,False,200,2,4.560851097106934,"[0.0, 0.5, 0.0]",7.078233257684008,0.0,0
241,True,200,0,4.696681261062622,"[0.0, 0.5, 0.0]",7.0761160254478455,0.0,0
242,True,200,1,4.76549506187439,"[0.0, 0.5, 0.0]",7.074052168942454,0.0,0
243,True,200,3,4.5539233684539795,"[0.0, 0.5, 0.0]",7.071835333650762,0.0,0
244,True,200,2,4.818249702453613,"[0.0, 0.5, 0.0]",7.069820844916035,0.0,0
245,True,200,1,5.18556809425354,"[0.0, 0.5, 0.0]",7.067631548918211,0.0,0
246,True,200,1,4.7347564697265625,"[0.0, 0.5, 0.0]",7.06555473795311,0.0,0
247,True,200,1,4.549218654632568,"[0.0, 0.5, 0.0]",7.063345631512995,0.0,0
248,True,200,2,4.596499681472778,"[0.0, 0.5, 0.0]",7.0611779031072865,0.0,0
249,True,200,2,4.575332880020142,"[0.0, 0.5, 0.0]",7.058991622705401,0.0,0
250,True,200,3,4.8052287101745605,"[0.0, 0.5, 0.0]",7.056982891221613,0.0,0
251,False,200,2,4.578476428985596,"[0.0, 0.5, 0.0]",7.054799996145286,0.0,0
252,False,200,3,4.63767147064209,"[0.0, 0.5, 0.0]",7.052672595401346,0.0,0
253,True,200,2,4.63060998916626,"[0.0, 0.5, 0.0]",7.050544630679151,0.0,0
254,True,200,3,4.573947429656982,"[0.0, 0.5, 0.0]",7.048377884900506,0.0,0
255,False,200,3,4.5958662033081055,"[0.0, 0.5, 0.0]",7.04619364119668,0.0,0
256,True,200,2,4.546657085418701,"[0.0, 0.5, 0.0]",7.044010585178227,0.0,0
257,False,200,1,4.568284511566162,"[0.0, 0.5, 0.0]",7.04184598766449,0.0,0
258,True,200,1,4.6768035888671875,"[0.0, 0.5, 0.0]",7.039766800467149,0.0,0
259,False,200,3,4.562128305435181,"[0.0, 0.5, 0.0]",7.037604458255855,0.0,0
260,False,200,2,4.577406644821167,"[0.0, 0.5, 0.0]",7.0354462842977545,0.0,0
261,True,200,2,4.519733667373657,"[0.0, 0.5, 0.0]",7.033242979491735,0.0,0
262,False,200,1,4.560710191726685,"[0.0, 0.5, 0.0]",7.0310794083386,0.0,0
263,True,200,0,4.740090370178223,"[0.0, 0.5, 0.0]",7.029071806052386,0.0,0
264,False,200,2,4.563847780227661,"[0.0, 0.5, 0.0]",7.026916167878851,0.0,0
265,False,200,3,4.556957960128784,"[0.0, 0.5, 0.0]",7.024772803891789,0.0,0
266,True,200,2,4.600941896438599,"[0.0, 0.5, 0.0]",7.022659757478412,0.0,0
267,True,200,1,4.5017924308776855,"[0.0, 0.5, 0.0]",7.0204817727546285,0.0,0
268,True,200,2,4.495962381362915,"[0.0, 0.5, 0.0]",7.018300465175083,0.0,0
269,False,200,3,4.554008960723877,"[0.0, 0.5, 0.0]",7.01617098286793,0.0,0
270,True,200,0,4.594768762588501,"[0.0, 0.5, 0.0]",7.0140750381181824,0.0,0
271,False,200,1,4.573463439941406,"[0.0, 0.5, 0.0]",7.011961516391818,0.0,0
272,False,200,1,4.584439277648926,"[0.0, 0.5, 0.0]",7.009849639431192,0.0,0
273,False,200,1,4.568944454193115,"[0.0, 0.5, 0.0]",7.0077332830931764,0.0,0
274,False,200,0,87.26598906517029,"[0.0, 0.5, 0.0]",7.067845914308248,0.0,0
275,True,200,2,4.608439683914185,"[0.0, 0.5, 0.0]",7.065719946882779,0.0,0
276,True,200,1,4.51923131942749,"[0.0, 0.5, 0.0]",7.063537466355861,0.0,0
277,True,200,3,4.569278955459595,"[0.0, 0.5, 0.0]",7.061391225448242,0.0,0
278,False,200,1,42.566187381744385,"[0.0, 0.5, 0.0]",7.087751596741272,0.0,0
279,True,200,0,4.564077138900757,"[0.0, 0.5, 0.0]",7.085586684754585,0.0,0
280,False,200,1,39.73292803764343,"[0.0, 0.5, 0.0]",7.109772888997967,0.0,0
281,False,200,0,37.734933376312256,"[0.0, 0.5, 0.0]",7.13241524896222,0.0,0
282,True,200,0,4.501269340515137,"[0.0, 0.5, 0.0]",7.130169555154771,0.0,0
283,False,200,3,38.278785943984985,"[0.0, 0.5, 0.0]",7.153173355778237,0.0,0
284,True,200,0,4.564019203186035,"[0.0, 0.5, 0.0]",7.150967473499449,0.0,0
285,True,200,2,4.623028993606567,"[0.0, 0.5, 0.0]",7.148806008474151,0.0,0
286,False,200,0,41.51045274734497,"[0.0, 0.5, 0.0]",7.174151635898928,0.0,0
287,True,200,0,4.580275774002075,"[0.0, 0.5, 0.0]",7.171953433672114,0.0,0
288,False,200,3,39.68912863731384,"[0.0, 0.5, 0.0]",7.195892848634755,0.0,0
289,True,200,2,4.600320816040039,"[0.0, 0.5, 0.0]",7.193688663166194,0.0,0
290,True,200,3,4.543994665145874,"[0.0, 0.5, 0.0]",7.191443761662479,0.0,0
291,True,200,0,4.547494888305664,"[0.0, 0.5, 0.0]",7.189215916049782,0.0,0
292,True,200,2,4.544926404953003,"[0.0, 0.5, 0.0]",7.1869924201200694,0.0,0
293,True,200,0,4.626889705657959,"[0.0, 0.5, 0.0]",7.184823941936832,0.0,0
