Episode,Video,Status_Code,TimeSleep,ResponseTime,ServerLoads,MRT,QL
308,True,200,3,5.060178518295288,"[0.0, 0.75, 0.0]",21.173183411842025,0.0
309,True,200,1,4.8968095779418945,"[0.0, 0.75, 0.0]",21.119402517041852,0.0
310,True,200,3,4.839860439300537,"[0.0, 0.75, 0.0]",21.065810919574602,0.0
311,True,200,2,4.53481912612915,"[0.0, 0.75, 0.0]",21.011611520479885,0.0
312,True,200,1,4.808412313461304,"[0.0, 0.75, 0.0]",20.958682110515266,0.0
313,True,200,3,4.979424476623535,"[0.0, 0.75, 0.0]",20.90665242018973,0.0
314,False,200,3,120.59579515457153,"[0.0, 0.75, 0.0]",21.221937807779465,0.0
315,True,200,2,4.9475181102752686,"[0.0, 0.75, 0.0]",21.16922347455085,0.0
316,False,200,0,128.57435703277588,"[0.0, 0.75, 0.0]",21.481824724456114,0.0
317,False,200,3,125.68082332611084,"[0.0, 0.75, 0.0]",21.792466731191432,0.0
318,True,200,3,28.86792278289795,"[0.0, 0.75, 0.0]",21.8134487198438,0.0
319,True,200,0,13.072613716125488,"[0.0, 0.75, 0.0]",21.78089625388384,0.0
320,True,200,2,4.920428991317749,"[0.0, 0.75, 0.0]",21.727155842142313,0.0
321,True,200,0,4.831763744354248,"[0.0, 0.5, 0.0]",21.673566613878524,0.0
322,True,200,0,4.8401525020599365,"[0.0, 0.5, 0.0]",21.620074788114234,0.0
323,False,200,1,4.764461040496826,"[0.0, 0.5, 0.0]",21.566760698218406,0.0
324,True,200,1,4.798736810684204,"[0.0, 0.5, 0.0]",21.514017837230977,0.0
325,False,200,3,4.863723278045654,"[0.0, 0.5, 0.0]",21.461484645773297,0.0
326,False,200,1,4.662221670150757,"[0.0, 0.5, 0.0]",21.40898433446155,0.0
327,False,200,0,4.6706132888793945,"[0.0, 0.5, 0.0]",21.356740952991856,0.0
328,True,200,0,4.594411849975586,"[0.0, 0.5, 0.0]",21.30464557963664,0.0
329,False,200,1,4.660329818725586,"[0.0, 0.5, 0.0]",21.2528822147485,0.0
330,True,200,2,4.751657247543335,"[0.0, 0.5, 0.0]",21.201896325339003,0.0
331,True,200,2,4.703680992126465,"[0.0, 0.5, 0.0]",21.15096615165113,0.0
332,True,200,3,4.6580116748809814,"[0.0, 0.5, 0.0]",21.100283851852645,0.0
333,True,200,1,4.629119634628296,"[0.0, 0.5, 0.0]",21.049808478640937,0.0
334,True,200,1,4.789356470108032,"[0.0, 0.5, 0.0]",21.000169336262033,0.0
335,True,200,3,4.642547369003296,"[0.0, 0.5, 0.0]",20.95033551255862,0.0
336,True,200,0,4.78324818611145,"[0.0, 0.5, 0.0]",20.901247392422366,0.0
337,False,200,1,4.668040752410889,"[0.0, 0.5, 0.0]",20.852129032625953,0.0
338,True,200,2,4.7313268184661865,"[0.0, 0.5, 0.0]",20.80346804171537,0.0
339,False,200,2,4.6161415576934814,"[0.0, 0.5, 0.0]",20.754757872048547,0.0
340,True,200,0,4.628436803817749,"[0.0, 0.5, 0.0]",20.70638531883441,0.0
341,True,200,1,4.667538404464722,"[0.0, 0.5, 0.0]",20.658383025063408,0.0
342,False,200,0,4.896183729171753,"[0.0, 0.5, 0.0]",20.611191722463936,0.0
343,False,200,1,4.665899991989136,"[0.0, 0.5, 0.0]",20.56374829245168,0.0
344,True,200,2,4.999511957168579,"[0.0, 0.5, 0.0]",20.51716472376948,0.0
345,True,200,0,4.687501668930054,"[0.0, 0.5, 0.0]",20.470236119507366,0.0
346,True,200,1,4.698603630065918,"[0.0, 0.5, 0.0]",20.423505065076977,0.0
347,True,200,2,4.795158386230469,"[0.0, 0.5, 0.0]",20.37745086900119,0.0
348,False,200,2,4.639948129653931,"[0.0, 0.5, 0.0]",20.33129298242935,0.0
349,True,200,3,4.702746868133545,"[0.0, 0.5, 0.0]",20.285512687819345,0.0
350,True,200,1,4.677375316619873,"[0.0, 0.5, 0.0]",20.239941328679055,0.0
351,True,200,0,4.680344104766846,"[0.0, 0.5, 0.0]",20.194574329663407,0.0
352,True,200,2,4.644836664199829,"[0.0, 0.5, 0.0]",20.149494296092826,0.0
353,False,200,1,4.634329080581665,"[0.0, 0.5, 0.0]",20.104622281203834,0.0
354,True,200,3,4.670663118362427,"[0.0, 0.5, 0.0]",20.060064290275037,0.0
355,False,200,2,4.698047161102295,"[0.0, 0.5, 0.0]",20.015860445044012,0.0
356,False,200,3,4.741893529891968,"[0.0, 0.5, 0.0]",19.971886331627683,0.0
357,True,200,1,4.987726926803589,"[0.0, 0.5, 0.0]",19.928995013237,0.0
358,False,200,3,4.729449272155762,"[0.0, 0.5, 0.0]",19.88551640643383,0.0
359,True,200,2,4.911274194717407,"[0.0, 0.5, 0.0]",19.842798942327498,0.0
360,True,200,0,4.923213958740234,"[0.0, 0.5, 0.0]",19.80035284219356,0.0
361,False,200,0,4.8007426261901855,"[0.0, 0.5, 0.0]",19.757724850875896,0.0
362,False,200,3,120.60473036766052,"[0.0, 0.75, 0.0]",20.034430647027722,0.0
363,True,200,1,7.238681316375732,"[0.0, 0.75, 0.0]",19.998223514347288,0.0
364,True,200,1,5.427473306655884,"[0.0, 0.75, 0.0]",19.957156684953873,0.0
365,True,200,3,5.032174825668335,"[0.0, 0.75, 0.0]",19.91515610647983,0.0
366,True,200,0,4.916931629180908,"[0.0, 0.75, 0.0]",19.873180663553182,0.0
367,True,200,3,5.02509617805481,"[0.0, 0.75, 0.0]",19.831641069572903,0.0
368,False,200,3,120.5994062423706,"[0.0, 0.75, 0.0]",20.10367966473587,0.0
369,False,200,1,120.62447786331177,"[0.0, 0.75, 0.0]",20.374231364275957,0.0
370,True,200,1,7.445759057998657,"[0.0, 0.75, 0.0]",20.33829421752868,0.0
371,True,200,1,5.656261444091797,"[0.0, 0.75, 0.0]",20.29779347296684,0.0
372,True,200,3,4.762773036956787,"[0.0, 0.75, 0.0]",20.25515001772556,0.0
373,False,200,3,120.59684729576111,"[0.0, 0.75, 0.0]",20.52244811708277,0.0
374,True,200,1,8.475973844528198,"[0.0, 0.75, 0.0]",20.489315146128337,0.0
375,False,200,0,126.11985373497009,"[0.0, 0.75, 0.0]",20.754638022564826,0.0
376,False,200,3,123.82311463356018,"[0.0, 0.75, 0.0]",21.018772977100443,0.0
377,True,200,1,40.69739580154419,"[0.0, 0.75, 0.0]",21.067154020228713,0.0
378,True,200,3,4.685871839523315,"[0.0, 0.75, 0.0]",21.022954475911124,0.0
379,True,200,2,4.5347983837127686,"[0.0, 0.5, 0.0]",20.978602287643835,0.0
380,False,200,3,120.5815818309784,"[0.0, 0.75, 0.0]",21.239053619189527,0.0
381,True,200,0,5.929927110671997,"[0.0, 0.75, 0.0]",21.197927383228123,0.0
382,True,200,0,5.6318039894104,"[0.0, 0.75, 0.0]",21.156316495750964,0.0
383,True,200,3,5.078509092330933,"[0.0, 0.75, 0.0]",21.11346103809774,0.0
384,False,200,2,7.413486957550049,"[0.0, 0.75, 0.0]",21.0769190169,0.0
385,False,200,0,5.732808589935303,"[0.0, 0.75, 0.0]",21.035614011818883,0.0
386,True,200,1,12.713850021362305,"[0.0, 0.75, 0.0]",21.01300791745346,0.0
387,True,200,2,4.811675786972046,"[0.0, 0.75, 0.0]",20.970252362108724,0.0
388,True,200,1,4.730689287185669,"[0.0, 0.5, 0.0]",20.927495844259973,0.0
389,True,200,3,4.759737014770508,"[0.0, 0.5, 0.0]",20.885070777550723,0.0
390,False,200,3,4.751809358596802,"[0.0, 0.5, 0.0]",20.84283646659168,0.0
391,True,200,2,5.056467533111572,"[0.0, 0.5, 0.0]",20.801643040107223,0.0
392,True,200,0,4.703996658325195,"[0.0, 0.5, 0.0]",20.75977659043465,0.0
393,False,200,2,5.344419002532959,"[0.0, 0.5, 0.0]",20.71966213018156,0.0
394,False,200,3,4.694594383239746,"[0.0, 0.5, 0.0]",20.678121434585957,0.0
395,True,200,3,4.672316312789917,"[0.0, 0.5, 0.0]",20.636764847871028,0.0
396,True,200,0,4.656658887863159,"[0.0, 0.5, 0.0]",20.59558319805251,0.0
397,False,200,1,4.665074586868286,"[0.0, 0.5, 0.0]",20.55460511859338,0.0
398,False,200,0,4.8072333335876465,"[0.0, 0.5, 0.0]",20.514161767816184,0.0
399,False,200,2,7.188192844390869,"[0.0, 0.5, 0.0]",20.47349082171917,0.0
400,True,200,3,4.777622222900391,"[0.0, 0.5, 0.0]",20.433394464174114,0.0
401,True,200,1,4.4934303760528564,"[0.0, 0.5, 0.0]",20.392824264901193,0.0
402,True,200,2,4.496190309524536,"[0.0, 0.5, 0.0]",20.352488398256135,0.0
403,False,200,0,120.71587228775024,"[0.0, 0.75, 0.0]",20.59978124587843,0.0
404,True,200,0,7.5413501262664795,"[0.0, 0.75, 0.0]",20.566598853947205,0.0
405,True,200,2,6.298603773117065,"[0.0, 0.75, 0.0]",20.530341333356397,0.0
406,False,200,1,120.60780787467957,"[0.0, 0.75, 0.0]",20.775248385764456,0.0
407,False,200,2,122.1279923915863,"[0.0, 0.75, 0.0]",21.01938516252181,0.0
408,False,200,3,125.05174612998962,"[0.0, 0.75, 0.0]",21.262015764171164,0.0
409,True,200,2,19.05627942085266,"[0.0, 0.75, 0.0]",21.25484785277669,0.0
410,False,200,3,120.5911054611206,"[0.0, 0.75, 0.0]",21.495651941229827,0.0
411,False,200,0,120.69486594200134,"[0.0, 0.75, 0.0]",21.73532951225355,0.0
412,True,200,1,5.643603563308716,"[0.0, 0.75, 0.0]",21.695307758183514,0.0
413,True,200,0,4.664170026779175,"[0.0, 0.75, 0.0]",21.65328237745497,0.0
414,True,200,3,4.530754327774048,"[0.0, 0.75, 0.0]",21.61115461774619,0.0
415,False,200,1,128.60450434684753,"[0.0, 0.75, 0.0]",21.849829705288776,0.0
416,True,200,1,136.19868230819702,"[0.0, 0.75, 0.0]",22.103658119837444,0.0
417,False,200,0,95.00128078460693,"[0.0, 0.5, 0.0]",22.262732735661228,0.0
418,True,200,0,3.7064082622528076,"[0.0, 0.75, 0.0]",22.21409433269273,0.0
419,True,200,3,4.797683954238892,"[0.0, 0.75, 0.0]",22.171758853821526,0.0
420,True,200,0,5.491207838058472,"[0.0, 0.75, 0.0]",22.130798933908096,0.0
421,True,200,0,5.269770622253418,"[0.0, 0.75, 0.0]",22.08992318011008,0.0
422,True,200,1,4.90160608291626,"[0.0, 0.75, 0.0]",22.04840429003921,0.0
423,False,200,0,4.949865102767944,"[0.0, 0.75, 0.0]",22.006976916542595,0.0
424,True,200,1,4.756077766418457,"[0.0, 0.75, 0.0]",21.965454164392806,0.0
425,False,200,1,4.823096036911011,"[0.0, 0.75, 0.0]",21.924295255835627,0.0
426,True,200,3,4.834094285964966,"[0.0, 0.75, 0.0]",21.88330488126786,0.0
427,True,200,2,4.931189298629761,"[0.0, 0.75, 0.0]",21.842706737117233,0.0
428,False,200,3,4.940405368804932,"[0.0, 0.75, 0.0]",21.802376781588112,0.0
429,True,200,1,4.80519962310791,"[0.0, 0.75, 0.0]",21.761957667594732,0.0
430,False,200,3,4.929764270782471,"[0.0, 0.75, 0.0]",21.721925756494297,0.0
431,True,200,0,5.010790109634399,"[0.0, 0.75, 0.0]",21.681960755476243,0.0
432,False,200,3,4.883944034576416,"[0.0, 0.75, 0.0]",21.642164475923323,0.0
433,True,200,3,4.657472372055054,"[0.0, 0.75, 0.0]",21.602185298770255,0.0
434,True,200,2,4.807790756225586,"[0.0, 0.75, 0.0]",21.562663037201453,0.0
435,False,200,0,120.60789895057678,"[0.0, 1.0, 0.0]",21.788948623412246,0.0
436,False,200,0,120.80770611763,"[0.0, 1.0, 0.0]",22.01419196794453,0.0
437,True,200,0,5.126496076583862,"[0.0, 1.0, 0.0]",21.974800808244645,0.0
438,False,200,0,120.63737559318542,"[0.0, 1.0, 0.0]",22.198582721462554,0.0
439,True,200,1,5.266423463821411,"[0.0, 1.0, 0.0]",22.159250270778482,0.0
440,False,200,3,121.32169485092163,"[0.0, 1.0, 0.0]",22.38162321352364,0.0
441,True,200,2,8.491712093353271,"[0.0, 1.0, 0.0]",22.34751272633065,0.0
442,True,200,0,21.941558837890625,"[0.0, 1.0, 0.0]",22.3447466101119,0.0
443,False,200,3,131.56149578094482,"[0.0, 1.0, 0.0]",22.57281945417593,0.0
444,True,200,1,12.810477018356323,"[0.0, 1.0, 0.0]",22.546272840392724,0.0
445,True,200,1,4.839542865753174,"[0.0, 1.0, 0.0]",22.505468789237497,0.0
446,True,200,1,5.320329904556274,"[0.0, 1.0, 0.0]",22.465934445127278,0.0
447,False,200,2,120.7297534942627,"[0.0, 1.0, 0.0]",22.6841967834958,0.0
448,False,200,0,120.71320915222168,"[0.0, 1.0, 0.0]",22.901402441058764,0.0
449,True,200,1,6.02487325668335,"[0.0, 1.0, 0.0]",22.86301521778107,0.0
450,True,200,2,4.990820407867432,"[0.0, 1.0, 0.0]",22.822437867885682,0.0
451,False,200,2,4.856744050979614,"[0.0, 1.0, 0.0]",22.7818704115606,0.0
452,False,200,1,10.166846513748169,"[0.0, 1.0, 0.0]",22.753160237213372,0.0
453,False,200,1,6.863033771514893,"[0.0, 1.0, 0.0]",22.715214028232424,0.0
454,True,200,2,14.342575073242188,"[0.0, 1.0, 0.0]",22.692195929013767,0.0
455,True,200,0,9.54521632194519,"[0.0, 0.75, 0.0]",22.659247061662505,0.0
456,True,200,1,6.77210807800293,"[0.0, 0.75, 0.0]",22.6236815353452,0.0
457,False,200,1,13.377315998077393,"[0.0, 0.75, 0.0]",22.602699471352924,0.0
458,False,200,2,10.201364994049072,"[0.0, 0.75, 0.0]",22.570207286244642,0.0
459,True,200,3,11.373008728027344,"[0.0, 0.75, 0.0]",22.543830729049184,0.0
460,False,200,0,28.1689555644989,"[0.0, 0.75, 0.0]",22.54763350672939,0.0
461,True,200,1,13.378812789916992,"[0.0, 0.75, 0.0]",22.526850637935457,0.0
462,True,200,0,49.09633708000183,"[0.0, 0.75, 0.0]",22.58113984876266,0.0
463,True,200,0,4.8187501430511475,"[0.0, 0.75, 0.0]",22.542037500903525,0.0
464,False,200,0,4.775703191757202,"[0.0, 0.75, 0.0]",22.503024790876655,0.0
465,False,200,2,120.59797096252441,"[0.0, 1.0, 0.0]",22.71271642339076,0.0
466,True,200,2,4.846318483352661,"[0.0, 1.0, 0.0]",22.673517389522118,0.0
467,True,200,1,4.578629493713379,"[0.0, 1.0, 0.0]",22.634057424007317,0.0
468,True,200,1,4.628051280975342,"[0.0, 1.0, 0.0]",22.594788211749307,0.0
469,True,200,1,4.961921215057373,"[0.0, 1.0, 0.0]",22.556371131349117,0.0
470,True,200,2,5.065812349319458,"[0.0, 1.0, 0.0]",22.518156870661773,0.0
471,False,200,3,120.6358540058136,"[0.0, 1.0, 0.0]",22.725171771595033,0.0
472,True,200,1,4.685578107833862,"[0.0, 1.0, 0.0]",22.68592586023359,0.0
473,True,200,3,4.582706451416016,"[0.0, 1.0, 0.0]",22.646906940745904,0.0
474,True,200,0,4.587289094924927,"[0.0, 1.0, 0.0]",22.608037443662944,0.0
475,True,200,3,5.169446229934692,"[0.0, 1.0, 0.0]",22.570607465355337,0.0
476,True,200,2,5.45241117477417,"[0.0, 1.0, 0.0]",22.533911191692393,0.0
477,True,200,3,4.922903299331665,"[0.0, 1.0, 0.0]",22.496275562122776,0.0
478,True,200,0,5.273671627044678,"[0.0, 1.0, 0.0]",22.459517790529574,0.0
479,False,200,2,120.59489274024963,"[0.0, 1.0, 0.0]",22.6631628125906,0.0
480,False,200,1,128.12341570854187,"[0.0, 1.0, 0.0]",22.8660832105704,0.0
481,True,200,2,23.67645502090454,"[0.0, 1.0, 0.0]",22.862501841363077,0.0
482,False,200,0,122.58446002006531,"[0.0, 1.0, 0.0]",23.065390397302853,0.0
483,False,200,2,120.72854351997375,"[0.0, 1.0, 0.0]",23.26613859992382,0.0
484,True,200,2,4.737622499465942,"[0.0, 1.0, 0.0]",23.22718642913189,0.0
485,True,200,0,4.5509257316589355,"[0.0, 1.0, 0.0]",23.188010674445227,0.0
486,True,200,1,4.6050028800964355,"[0.0, 1.0, 0.0]",23.149047920101722,0.0
487,True,200,1,4.69080662727356,"[0.0, 1.0, 0.0]",23.110450702123956,0.0
488,True,200,0,4.873681306838989,"[0.0, 1.0, 0.0]",23.071969426726515,0.0
489,True,200,0,4.757928848266602,"[0.0, 1.0, 0.0]",23.03382859327355,0.0
490,True,200,2,4.526190757751465,"[0.0, 1.0, 0.0]",22.995391707313523,0.0
491,False,200,1,4.79626989364624,"[0.0, 1.0, 0.0]",22.957604301654225,0.0
492,False,200,3,4.79123854637146,"[0.0, 1.0, 0.0]",22.919988062995927,0.0
493,False,200,1,4.836381435394287,"[0.0, 1.0, 0.0]",22.882616816262,0.0
494,False,200,3,4.924873113632202,"[0.0, 0.75, 0.0]",22.84558479954498,0.0
495,True,200,1,4.737386226654053,"[0.0, 0.75, 0.0]",22.808355402081244,0.0
496,False,200,2,4.917269706726074,"[0.0, 0.75, 0.0]",22.771470861895462,0.0
497,True,200,3,4.752720594406128,"[0.0, 0.75, 0.0]",22.73454127589383,0.0
498,False,200,0,4.660404920578003,"[0.0, 0.75, 0.0]",22.69755570444172,0.0
499,False,200,2,5.826420545578003,"[0.0, 0.75, 0.0]",22.660771681785583,0.0
500,True,200,1,4.81679368019104,"[0.0, 0.75, 0.0]",22.624398665037937,0.0
501,False,200,1,4.879733324050903,"[0.0, 0.75, 0.0]",22.58826075797062,0.0
502,True,200,1,4.824239015579224,"[0.0, 0.75, 0.0]",22.55214031173979,0.0
503,False,200,0,120.61753273010254,"[0.0, 1.0, 0.0]",22.7459756731987,0.0
504,False,200,3,124.79567408561707,"[0.0, 1.0, 0.0]",22.939005495770143,0.0
505,False,200,0,120.86284899711609,"[0.0, 1.0, 0.0]",23.131267659277785,0.0
506,True,200,2,5.288317918777466,"[0.0, 1.0, 0.0]",23.09535245923601,0.0
507,True,200,2,4.667963027954102,"[0.0, 1.0, 0.0]",23.05824364311113,0.0
508,True,200,0,5.252157926559448,"[0.0, 1.0, 0.0]",23.02251897064314,0.0
509,True,200,1,4.663397550582886,"[0.0, 1.0, 0.0]",22.985801783262513,0.0
510,False,200,0,121.9001133441925,"[0.0, 1.0, 0.0]",23.176058940924776,0.0
511,True,200,0,6.2571046352386475,"[0.0, 0.75, 0.0]",23.14179710065946,0.0
512,True,200,1,4.775702238082886,"[0.0, 0.75, 0.0]",23.10530030099969,0.0
513,True,200,1,5.243009567260742,"[0.0, 0.75, 0.0]",23.069823228431584,0.0
514,False,200,1,4.838430166244507,"[0.0, 0.75, 0.0]",23.033535747620665,0.0
515,False,200,2,4.655989170074463,"[0.0, 0.75, 0.0]",22.997150208136834,0.0
516,True,200,1,4.556633949279785,"[0.0, 0.75, 0.0]",22.960744220468015,0.0
517,True,200,1,4.698557138442993,"[0.0, 0.75, 0.0]",22.92474969611665,0.0
518,True,200,3,4.7805187702178955,"[0.0, 0.75, 0.0]",22.889061214377197,0.0
519,True,200,3,5.111353874206543,"[0.0, 0.75, 0.0]",22.854160939271633,0.0
520,False,200,2,4.701519966125488,"[0.0, 0.75, 0.0]",22.81859876876143,0.0
521,False,200,0,4.693760633468628,"[0.0, 0.75, 0.0]",22.78312312825886,0.0
522,True,200,3,4.9851508140563965,"[0.0, 0.75, 0.0]",22.74836172793153,0.0
523,True,200,1,4.64080023765564,"[0.0, 0.75, 0.0]",22.713106670452436,0.0
524,True,200,2,4.69882869720459,"[0.0, 0.75, 0.0]",22.67807573818025,0.0
525,True,200,2,4.686376333236694,"[0.0, 0.75, 0.0]",22.643155417514844,0.0
526,True,200,0,4.653985500335693,"[0.0, 0.75, 0.0]",22.60831511812373,0.0
