Episode,Video,Status_Code,TimeSleep,ResponseTime,ServerLoads,MRT,QL,CountErrors
44,False,200,3,4.9650490283966064,"[0.0, 0.0, 0.0]",17.54413407643636,0.0,0
45,False,200,3,16.68560528755188,"[0.0, 0.0, 0.0]",17.511341037957564,0.0,0
46,False,200,2,9.019623279571533,"[0.0, 0.0, 0.0]",17.322815210261243,0.0,0
47,False,200,0,4.627574682235718,"[0.0, 0.0, 0.0]",17.050753469268482,0.0,0
48,True,200,2,6.424756288528442,"[0.0, 0.0, 0.0]",16.822489777389837,0.0,0
49,True,200,2,15.257863759994507,"[0.0, 0.0, 0.0]",16.784112696647643,0.0,0
50,False,200,3,9.42866063117981,"[0.0, 0.0, 0.0]",16.611957853915644,0.0,0
51,True,200,2,41.208616971969604,"[0.0, 0.0, 0.0]",16.95643661572383,0.0,0
52,True,200,2,57.71498894691467,"[0.0, 0.0, 0.0]",17.70158973279989,0.0,0
53,False,200,2,4.945638418197632,"[0.0, 0.0, 0.0]",17.45873929836132,0.0,0
54,False,200,2,4.698578357696533,"[0.0, 0.0, 0.0]",17.219240114905617,0.0,0
55,False,200,2,5.022591829299927,"[0.0, 0.0, 0.0]",16.994823498385294,0.0,0
56,True,200,2,4.883808135986328,"[0.0, 0.0, 0.0]",16.77513353448165,0.0,0
57,True,200,1,5.342412233352661,"[0.0, 0.0, 0.0]",16.567055784422777,0.0,0
58,False,200,0,5.320425748825073,"[0.0, 0.0, 0.0]",16.36934177754289,0.0,0
59,False,200,3,4.858049154281616,"[0.0, 0.0, 0.0]",16.171303808689117,0.0,0
60,True,200,1,5.13777494430542,"[0.0, 0.0, 0.0]",15.980961385320445,0.0,0
61,True,200,0,4.7545623779296875,"[0.0, 0.0, 0.0]",15.791224579657278,0.0,0
62,False,200,1,4.816814184188843,"[0.0, 0.0, 0.0]",15.609715881801787,0.0,0
63,False,200,3,4.784276723861694,"[0.0, 0.0, 0.0]",15.435039233416319,0.0,0
64,True,200,2,4.585917711257935,"[0.0, 0.0, 0.0]",15.262605967888465,0.0,0
65,False,200,0,4.599232196807861,"[0.0, 0.0, 0.0]",15.095564918084579,0.0,0
66,False,200,2,4.5369133949279785,"[0.0, 0.0, 0.0]",14.932622735180072,0.0,0
67,True,200,3,4.567756414413452,"[0.0, 0.0, 0.0]",14.774842570809756,0.0,0
68,True,200,0,4.56688666343689,"[0.0, 0.0, 0.0]",14.621744729470516,0.0,0
69,True,200,1,4.5509138107299805,"[0.0, 0.0, 0.0]",14.47284574849265,0.0,0
70,False,200,0,4.537871360778809,"[0.0, 0.0, 0.0]",14.327823954568782,0.0,0
71,False,200,1,4.56160044670105,"[0.0, 0.0, 0.0]",14.187157385879093,0.0,0
72,True,200,3,4.570239305496216,"[0.0, 0.0, 0.0]",14.050326324489019,0.0,0
73,True,200,2,4.552663087844849,"[0.0, 0.0, 0.0]",13.917163027299416,0.0,0
74,True,200,2,4.5289225578308105,"[0.0, 0.0, 0.0]",13.787228336334229,0.0,0
75,True,200,0,4.545735836029053,"[0.0, 0.0, 0.0]",13.660851748366104,0.0,0
76,True,200,3,4.555729389190674,"[0.0, 0.0, 0.0]",13.537926485012104,0.0,0
77,False,200,3,4.565470218658447,"[0.0, 0.0, 0.0]",13.418224964386377,0.0,0
78,False,200,1,4.560664892196655,"[0.0, 0.0, 0.0]",13.301559128338777,0.0,0
79,False,200,2,4.535619258880615,"[0.0, 0.0, 0.0]",13.187559467554092,0.0,0
80,True,200,3,4.538720607757568,"[0.0, 0.0, 0.0]",13.076330034821122,0.0,0
81,False,200,1,4.553957939147949,"[0.0, 0.0, 0.0]",12.96800607588233,0.0,0
82,False,200,2,4.569811820983887,"[0.0, 0.0, 0.0]",12.862271498484784,0.0,0
83,True,200,1,4.583850383758545,"[0.0, 0.0, 0.0]",12.759465302739825,0.0,0
84,True,200,2,4.553229808807373,"[0.0, 0.0, 0.0]",12.658739305945003,0.0,0
85,True,200,0,4.55378794670105,"[0.0, 0.0, 0.0]",12.560297425403151,0.0,0
86,True,200,1,4.549406051635742,"[0.0, 0.0, 0.0]",12.464082849436792,0.0,0
87,True,200,0,4.557098865509033,"[0.0, 0.0, 0.0]",12.370092145421289,0.0,0
88,True,200,3,4.55983304977417,"[0.0, 0.0, 0.0]",12.278354671563996,0.0,0
89,False,200,2,4.556268930435181,"[0.0, 0.0, 0.0]",12.18858548535241,0.0,0
90,False,200,1,4.550011157989502,"[0.0, 0.0, 0.0]",12.100683702217353,0.0,0
91,True,200,3,4.537837028503418,"[0.0, 0.0, 0.0]",12.014534219451573,0.0,0
92,False,200,1,4.554006814956665,"[0.0, 0.0, 0.0]",11.930302394333706,0.0,0
93,True,200,3,4.545610189437866,"[0.0, 0.0, 0.0]",11.847929211373025,0.0,0
94,True,200,0,4.538198947906494,"[0.0, 0.0, 0.0]",11.76722983812031,0.0,0
95,False,200,1,4.553009033203125,"[0.0, 0.0, 0.0]",11.688351516922316,0.0,0
96,True,200,0,4.5468597412109375,"[0.0, 0.0, 0.0]",11.611039768789233,0.0,0
97,False,200,1,4.548756122589111,"[0.0, 0.0, 0.0]",11.53528307895271,0.0,0
98,False,200,3,4.552238702774048,"[0.0, 0.0, 0.0]",11.461150147698142,0.0,0
99,True,200,1,5.460357189178467,"[0.0, 0.0, 0.0]",11.388431994915008,0.0,0
100,True,200,1,4.534992456436157,"[0.0, 0.0, 0.0]",11.317016056268523,0.0,0
101,True,200,2,4.529155969619751,"[0.0, 0.0, 0.0]",11.246920788989348,0.0,0
102,False,200,0,4.541017532348633,"[0.0, 0.0, 0.0]",11.178389771470746,0.0,0
103,True,200,2,4.537186145782471,"[0.0, 0.0, 0.0]",11.111115955389463,0.0,0
104,True,200,0,4.546498537063599,"[0.0, 0.0, 0.0]",11.045161712737311,0.0,0
105,False,200,0,4.551741600036621,"[0.0, 0.0, 0.0]",10.980532270557475,0.0,0
106,True,200,2,4.554242849349976,"[0.0, 0.0, 0.0]",10.917049477033526,0.0,0
107,False,200,2,4.545825958251953,"[0.0, 0.0, 0.0]",10.854796080677598,0.0,0
108,True,200,2,4.5386574268341064,"[0.0, 0.0, 0.0]",10.793623642090264,0.0,0
109,True,200,1,4.544885635375977,"[0.0, 0.0, 0.0]",10.733559003743258,0.0,0
110,False,200,3,4.529120445251465,"[0.0, 0.0, 0.0]",10.674439110197463,0.0,0
111,True,200,2,4.531840801239014,"[0.0, 0.0, 0.0]",10.616378469126564,0.0,0
112,False,200,2,4.53998327255249,"[0.0, 0.0, 0.0]",10.559491189180223,0.0,0
113,True,200,3,4.543252468109131,"[0.0, 0.0, 0.0]",10.503628065711574,0.0,0
114,True,200,2,4.537498712539673,"[0.0, 0.0, 0.0]",10.44864181228306,0.0,0
115,False,200,0,4.540648937225342,"[0.0, 0.0, 0.0]",10.394633539791766,0.0,0
116,True,200,0,4.5432822704315186,"[0.0, 0.0, 0.0]",10.341542828796257,0.0,0
117,True,200,0,4.550906658172607,"[0.0, 0.0, 0.0]",10.289479989116474,0.0,0
118,True,200,2,4.55078387260437,"[0.0, 0.0, 0.0]",10.238298344011067,0.0,0
119,False,200,0,4.556440830230713,"[0.0, 0.0, 0.0]",10.187964286406835,0.0,0
120,True,200,0,4.535381078720093,"[0.0, 0.0, 0.0]",10.138288090051699,0.0,0
121,False,200,2,4.553386688232422,"[0.0, 0.0, 0.0]",10.089463796771941,0.0,0
122,True,200,3,4.545181512832642,"[0.0, 0.0, 0.0]",10.041519783376678,0.0,0
123,False,200,1,4.532256603240967,"[0.0, 0.0, 0.0]",9.99424922081732,0.0,0
124,True,200,2,4.522545337677002,"[0.0, 0.0, 0.0]",9.947617458343506,0.0,0
125,False,200,3,4.533630847930908,"[0.0, 0.0, 0.0]",9.901813783342876,0.0,0
126,True,200,1,4.532060861587524,"[0.0, 0.0, 0.0]",9.8567091667746,0.0,0
127,False,200,3,4.54694676399231,"[0.0, 0.0, 0.0]",9.8124446477741,0.0,0
128,True,200,3,4.534224510192871,"[0.0, 0.0, 0.0]",9.768796650938285,0.0,0
129,False,200,0,4.557474136352539,"[0.0, 0.0, 0.0]",9.725956496825585,0.0,0
130,False,200,0,4.548269271850586,"[0.0, 0.0, 0.0]",9.683685326394235,0.0,0
131,True,200,3,4.551180124282837,"[0.0, 0.0, 0.0]",9.642068237969369,0.0,0
132,True,200,0,4.551563739776611,"[0.0, 0.0, 0.0]",9.601139199464841,0.0,0
133,True,200,3,4.552833318710327,"[0.0, 0.0, 0.0]",9.560833044906161,0.0,0
134,True,200,1,4.546201467514038,"[0.0, 0.0, 0.0]",9.52103938349971,0.0,0
135,False,200,0,4.538349866867065,"[0.0, 0.0, 0.0]",9.481781807015924,0.0,0
136,False,200,2,4.532444953918457,"[0.0, 0.0, 0.0]",9.442998431894901,0.0,0
137,True,200,2,4.543018817901611,"[0.0, 0.0, 0.0]",9.404930176942244,0.0,0
138,False,200,0,4.522956371307373,"[0.0, 0.0, 0.0]",9.367277925820659,0.0,0
139,True,200,0,4.531501770019531,"[0.0, 0.0, 0.0]",9.330154434272222,0.0,0
140,False,200,0,4.524756193161011,"[0.0, 0.0, 0.0]",9.293518117133607,0.0,0
141,True,200,2,4.523761034011841,"[0.0, 0.0, 0.0]",9.257391090124425,0.0,0
142,False,200,3,4.5428009033203125,"[0.0, 0.0, 0.0]",9.221946411199504,0.0,0
143,True,200,3,4.539510726928711,"[0.0, 0.0, 0.0]",9.18699227935738,0.0,0
144,True,200,1,4.544374227523804,"[0.0, 0.0, 0.0]",9.152515695834982,0.0,0
145,True,200,0,4.550908327102661,"[0.0, 0.0, 0.0]",9.118565678596497,0.0,0
146,False,200,0,4.539163827896118,"[0.0, 0.0, 0.0]",9.084966002678385,0.0,0
147,False,200,3,4.532247066497803,"[0.0, 0.0, 0.0]",9.051823799674576,0.0,0
148,False,200,0,4.54762601852417,"[0.0, 0.0, 0.0]",9.019232783541584,0.0,0
149,True,200,1,4.533010005950928,"[0.0, 0.0, 0.0]",8.986930042902628,0.0,0
150,True,200,0,4.530796766281128,"[0.0, 0.0, 0.0]",8.955053646832901,0.0,0
151,True,200,3,4.524186372756958,"[0.0, 0.0, 0.0]",8.92353684023807,0.0,0
152,True,200,1,4.544579029083252,"[0.0, 0.0, 0.0]",8.892598018147588,0.0,0
153,True,200,1,4.5260772705078125,"[0.0, 0.0, 0.0]",8.861976818604903,0.0,0
154,False,200,0,4.535261631011963,"[0.0, 0.0, 0.0]",8.83173702455336,0.0,0
155,True,200,1,4.523908853530884,"[0.0, 0.0, 0.0]",8.801826286010254,0.0,0
156,False,200,3,4.5300188064575195,"[0.0, 0.0, 0.0]",8.772324692671466,0.0,0
157,False,200,2,4.538787603378296,"[0.0, 0.0, 0.0]",8.743301527409614,0.0,0
158,True,200,2,4.529165983200073,"[0.0, 0.0, 0.0]",8.71458824625555,0.0,0
159,True,200,3,4.546002388000488,"[0.0, 0.0, 0.0]",8.68630292713642,0.0,0
160,True,200,1,4.537468671798706,"[0.0, 0.0, 0.0]",8.658316730712512,0.0,0
161,True,200,1,4.5347747802734375,"[0.0, 0.0, 0.0]",8.630644219892996,0.0,0
162,False,200,2,4.543790340423584,"[0.0, 0.0, 0.0]",8.603409717419396,0.0,0
163,True,200,2,4.543579816818237,"[0.0, 0.0, 0.0]",8.57650985223491,0.0,0
164,False,200,2,4.540344476699829,"[0.0, 0.0, 0.0]",8.549877160968203,0.0,0
165,True,200,3,4.531987428665161,"[0.0, 0.0, 0.0]",8.523522698735617,0.0,0
166,True,200,2,4.528499364852905,"[0.0, 0.0, 0.0]",8.497456644823451,0.0,0
167,True,200,0,4.533368110656738,"[0.0, 0.0, 0.0]",8.471775609822501,0.0,0
168,False,200,1,4.523778200149536,"[0.0, 0.0, 0.0]",8.446334833224144,0.0,0
169,True,200,0,6.010390281677246,"[0.0, 0.0, 0.0]",8.429906819848453,0.0,0
170,True,200,3,4.52597451210022,"[0.0, 0.0, 0.0]",8.404980149185448,0.0,0
171,False,200,2,4.528290271759033,"[0.0, 0.0, 0.0]",8.380336107209672,0.0,0
172,True,200,0,4.549787759780884,"[0.0, 0.0, 0.0]",8.356155693186501,0.0,0
173,True,200,3,4.526857376098633,"[0.0, 0.0, 0.0]",8.332113986727835,0.0,0
174,False,200,3,4.555786371231079,"[0.0, 0.0, 0.0]",8.308402705873762,0.0,0
175,True,200,1,4.5368242263793945,"[0.0, 0.0, 0.0]",8.284948856993156,0.0,0
176,True,200,0,4.52878999710083,"[0.0, 0.0, 0.0]",8.261696756222827,0.0,0
177,False,200,1,4.533600807189941,"[0.0, 0.0, 0.0]",8.238774875576576,0.0,0
178,False,200,1,4.524584054946899,"[0.0, 0.0, 0.0]",8.216060501237155,0.0,0
179,True,200,1,4.540202856063843,"[0.0, 0.0, 0.0]",8.193660012880962,0.0,0
180,True,200,2,4.532125949859619,"[0.0, 0.0, 0.0]",8.171461345082488,0.0,0
181,True,200,2,4.53302526473999,"[0.0, 0.0, 0.0]",8.149492740631104,0.0,0
182,False,200,0,4.537828683853149,"[0.0, 0.0, 0.0]",8.127827932274407,0.0,0
183,True,200,1,4.524058103561401,"[0.0, 0.0, 0.0]",8.106327484483304,0.0,0
184,True,200,0,4.532999515533447,"[0.0, 0.0, 0.0]",8.08508229642301,0.0,0
185,False,200,2,4.527504920959473,"[0.0, 0.0, 0.0]",8.064031797070657,0.0,0
186,False,200,3,4.525937080383301,"[0.0, 0.0, 0.0]",8.043184248521365,0.0,0
187,True,200,1,4.533060312271118,"[0.0, 0.0, 0.0]",8.022636479519782,0.0,0
188,True,200,3,4.541874170303345,"[0.0, 0.0, 0.0]",8.00235899920186,0.0,0
189,True,200,1,4.539825916290283,"[0.0, 0.0, 0.0]",7.982260405389886,0.0,0
190,False,200,2,4.546402215957642,"[0.0, 0.0, 0.0]",7.962393267616552,0.0,0
191,True,200,0,4.5428900718688965,"[0.0, 0.0, 0.0]",7.942713292936484,0.0,0
192,True,200,0,4.560906648635864,"[0.0, 0.0, 0.0]",7.923363317479741,0.0,0
193,True,200,1,4.53908896446228,"[0.0, 0.0, 0.0]",7.904103660091911,0.0,0
194,False,200,2,4.55507230758667,"[0.0, 0.0, 0.0]",7.885087370261168,0.0,0
195,False,200,1,4.540293455123901,"[0.0, 0.0, 0.0]",7.8661967734901275,0.0,0
196,True,200,1,4.532428741455078,"[0.0, 0.0, 0.0]",7.847451373405263,0.0,0
197,False,200,0,4.5329506397247314,"[0.0, 0.0, 0.0]",7.828931701303732,0.0,0
198,False,200,3,4.534293174743652,"[0.0, 0.0, 0.0]",7.810613179326657,0.0,0
199,False,200,1,6.938893795013428,"[0.0, 0.0, 0.0]",7.792447389364242,0.0,0
200,False,200,0,4.534459114074707,"[0.0, 0.0, 0.0]",7.774379920010543,0.0,0
201,True,200,3,4.537436485290527,"[0.0, 0.0, 0.0]",7.7564694421126115,0.0,0
202,False,200,3,4.5508034229278564,"[0.0, 0.0, 0.0]",7.738888516214681,0.0,0
203,True,200,2,4.5335187911987305,"[0.0, 0.0, 0.0]",7.721403276219087,0.0,0
204,True,200,2,4.538736343383789,"[0.0, 0.0, 0.0]",7.704110688698001,0.0,0
205,True,200,3,4.558835029602051,"[0.0, 0.0, 0.0]",7.687065366402413,0.0,0
206,True,200,1,4.5306620597839355,"[0.0, 0.0, 0.0]",7.670092882165586,0.0,0
207,False,200,2,4.554230690002441,"[0.0, 0.0, 0.0]",7.653348119213031,0.0,0
208,True,200,1,4.553343772888184,"[0.0, 0.0, 0.0]",7.636766847811248,0.0,0
209,False,200,1,4.567450523376465,"[0.0, 0.0, 0.0]",7.620431381180173,0.0,0
210,False,200,1,4.539252996444702,"[0.0, 0.0, 0.0]",7.604133872624257,0.0,0
211,False,200,2,4.530273675918579,"[0.0, 0.0, 0.0]",7.587949090408829,0.0,0
212,False,200,0,4.538049221038818,"[0.0, 0.0, 0.0]",7.571895287070475,0.0,0
213,False,200,1,4.548802852630615,"[0.0, 0.0, 0.0]",7.5560466708423935,0.0,0
214,False,200,3,4.525775909423828,"[0.0, 0.0, 0.0]",7.540316717014757,0.0,0
215,True,200,3,4.526925802230835,"[0.0, 0.0, 0.0]",7.524740947617425,0.0,0
216,True,200,3,4.538928747177124,"[0.0, 0.0, 0.0]",7.509315802754345,0.0,0
217,True,200,1,4.532488107681274,"[0.0, 0.0, 0.0]",7.49401532838104,0.0,0
218,True,200,0,4.53620982170105,"[0.0, 0.0, 0.0]",7.478867826940807,0.0,0
219,True,200,2,4.532791376113892,"[0.0, 0.0, 0.0]",7.463885992223566,0.0,0
220,True,200,3,4.539902925491333,"[0.0, 0.0, 0.0]",7.449064064888932,0.0,0
221,True,200,2,4.542673587799072,"[0.0, 0.0, 0.0]",7.434360276471387,0.0,0
222,True,200,2,4.56342339515686,"[0.0, 0.0, 0.0]",7.419828188258971,0.0,0
223,False,200,2,4.536579847335815,"[0.0, 0.0, 0.0]",7.405348328607423,0.0,0
224,True,200,1,4.560170650482178,"[0.0, 0.0, 0.0]",7.391101497014364,0.0,0
225,True,200,3,4.531826496124268,"[0.0, 0.0, 0.0]",7.376891150938726,0.0,0
226,False,200,2,4.550658941268921,"[0.0, 0.0, 0.0]",7.362892853531018,0.0,0
227,True,200,0,5.122268438339233,"[0.0, 0.0, 0.0]",7.351501401056323,0.0,0
228,True,200,0,5.043200492858887,"[0.0, 0.0, 0.0]",7.339867531472419,0.0,0
229,False,200,0,4.524567365646362,"[0.0, 0.0, 0.0]",7.3260634546694545,0.0,0
230,True,200,0,4.646741151809692,"[0.0, 0.0, 0.0]",7.312945239987724,0.0,0
231,False,200,3,4.5342912673950195,"[0.0, 0.0, 0.0]",7.299442663274962,0.0,0
232,True,200,2,4.541706085205078,"[0.0, 0.0, 0.0]",7.28603999604483,0.0,0
233,True,200,2,4.528116464614868,"[0.0, 0.0, 0.0]",7.272729196100154,0.0,0
234,False,200,1,4.522081613540649,"[0.0, 0.0, 0.0]",7.259498210663491,0.0,0
235,True,200,3,4.534862756729126,"[0.0, 0.0, 0.0]",7.246423918311879,0.0,0
236,False,200,2,4.528349161148071,"[0.0, 0.0, 0.0]",7.233469220656383,0.0,0
237,False,200,2,4.547694206237793,"[0.0, 0.0, 0.0]",7.220707106990974,0.0,0
238,True,200,0,4.559616804122925,"[0.0, 0.0, 0.0]",7.208074571697283,0.0,0
239,True,200,2,4.543708086013794,"[0.0, 0.0, 0.0]",7.195469342668852,0.0,0
240,True,200,3,4.539240121841431,"[0.0, 0.0, 0.0]",7.182954384578214,0.0,0
241,False,200,1,4.548352479934692,"[0.0, 0.0, 0.0]",7.1706030457473,0.0,0
242,True,200,0,4.5368711948394775,"[0.0, 0.0, 0.0]",7.158317200931502,0.0,0
243,True,200,0,4.53664755821228,"[0.0, 0.0, 0.0]",7.1461061356497595,0.0,0
244,True,200,2,4.537957429885864,"[0.0, 0.0, 0.0]",7.134001775663727,0.0,0
245,True,200,1,4.5368688106536865,"[0.0, 0.0, 0.0]",7.1219854335474775,0.0,0
246,True,200,0,4.530423164367676,"[0.0, 0.0, 0.0]",7.110033491845073,0.0,0
247,True,200,3,4.597671270370483,"[0.0, 0.0, 0.0]",7.098492434909267,0.0,0
248,False,200,1,4.533373594284058,"[0.0, 0.0, 0.0]",7.086779248762323,0.0,0
249,True,200,3,4.616770505905151,"[0.0, 0.0, 0.0]",7.075474697113037,0.0,0
250,True,200,0,4.569985866546631,"[0.0, 0.0, 0.0]",7.064064198756123,0.0,0
251,True,200,2,4.538239240646362,"[0.0, 0.0, 0.0]",7.05262183386182,0.0,0
252,True,200,2,4.523283243179321,"[0.0, 0.0, 0.0]",7.041231200629072,0.0,0
253,False,200,2,4.531151056289673,"[0.0, 0.0, 0.0]",7.029965681353892,0.0,0
254,False,200,0,4.523605823516846,"[0.0, 0.0, 0.0]",7.018761978897394,0.0,0
255,True,200,2,4.529808282852173,"[0.0, 0.0, 0.0]",7.007639546878636,0.0,0
256,True,200,3,4.531604051589966,"[0.0, 0.0, 0.0]",6.996621062319567,0.0,0
257,True,200,2,4.532795667648315,"[0.0, 0.0, 0.0]",6.985691066860229,0.0,0
258,False,200,1,4.5511696338653564,"[0.0, 0.0, 0.0]",6.974930914212377,0.0,0
259,False,200,1,4.537152528762817,"[0.0, 0.0, 0.0]",6.964206160948827,0.0,0
260,False,200,2,4.537289142608643,"[0.0, 0.0, 0.0]",6.9535387695064035,0.0,0
261,False,200,2,4.538883686065674,"[0.0, 0.0, 0.0]",6.942959074755661,0.0,0
262,False,200,1,4.544186592102051,"[0.0, 0.0, 0.0]",6.932475262268414,0.0,0
263,True,200,3,4.545126438140869,"[0.0, 0.0, 0.0]",6.922090776038893,0.0,0
264,False,200,2,4.5271852016448975,"[0.0, 0.0, 0.0]",6.9117282480563755,0.0,0
265,False,200,2,4.526160478591919,"[0.0, 0.0, 0.0]",6.901441761425564,0.0,0
266,False,200,3,4.65745997428894,"[0.0, 0.0, 0.0]",6.891702063521196,0.0,0
267,False,200,1,4.529764890670776,"[0.0, 0.0, 0.0]",6.88157336480582,0.0,0
268,True,200,1,4.588700771331787,"[0.0, 0.0, 0.0]",6.871730931186321,0.0,0
269,False,200,2,4.516321659088135,"[0.0, 0.0, 0.0]",6.861719925315292,0.0,0
270,False,200,3,4.700367212295532,"[0.0, 0.0, 0.0]",6.851848113140937,0.0,0
271,False,200,1,4.594645261764526,"[0.0, 0.0, 0.0]",6.842017018619706,0.0,0
272,False,200,0,4.587788820266724,"[0.0, 0.0, 0.0]",6.8323538565373685,0.0,0
273,True,200,0,4.54962158203125,"[0.0, 0.0, 0.0]",6.822669564372432,0.0,0
274,True,200,1,4.542845249176025,"[0.0, 0.0, 0.0]",6.813086710843173,0.0,0
275,False,200,0,4.5324156284332275,"[0.0, 0.0, 0.0]",6.803548742031706,0.0,0
276,True,200,2,4.530389308929443,"[0.0, 0.0, 0.0]",6.7940796867604725,0.0,0
277,True,200,2,4.538961887359619,"[0.0, 0.0, 0.0]",6.784680180412402,0.0,0
278,True,200,1,4.5260725021362305,"[0.0, 0.0, 0.0]",6.775307367352174,0.0,0
279,True,200,0,4.524394750595093,"[0.0, 0.0, 0.0]",6.76598539352417,0.0,0
280,True,200,1,4.526114463806152,"[0.0, 0.0, 0.0]",6.756768837518115,0.0,0
281,False,200,0,4.522622346878052,"[0.0, 0.0, 0.0]",6.7475996600820665,0.0,0
282,False,200,0,4.533027410507202,"[0.0, 0.0, 0.0]",6.738513708957092,0.0,0
283,True,200,2,4.531378984451294,"[0.0, 0.0, 0.0]",6.729461607798724,0.0,0
284,True,200,0,4.531811714172363,"[0.0, 0.0, 0.0]",6.720484899219714,0.0,0
285,False,200,2,4.5609540939331055,"[0.0, 0.0, 0.0]",6.7116690415602465,0.0,0
286,False,200,1,31.10611605644226,"[0.0, 0.0, 0.0]",6.795419981255349,0.0,0
287,False,200,2,33.697876930236816,"[0.0, 0.0, 0.0]",6.8875927701592445,0.0,0
288,True,200,0,4.789272785186768,"[0.0, 0.0, 0.0]",6.879085572945618,0.0,0
289,True,200,0,4.513535261154175,"[0.0, 0.0, 0.0]",6.869680799286941,0.0,0
290,False,200,2,34.79160022735596,"[0.0, 0.0, 0.0]",6.9643885097962475,0.0,0
291,True,200,2,4.705515146255493,"[0.0, 0.0, 0.0]",6.95543522050936,0.0,0
292,True,200,1,4.657286882400513,"[0.0, 0.0, 0.0]",6.946372731146959,0.0,0
293,False,200,1,42.623000621795654,"[0.0, 0.0, 0.0]",7.066464132192183,0.0,0
