episode,loss,reward
0,319.10498046875,17.75
0,318.61639404296875,17.75
0,318.1921691894531,17.75
0,8.11302661895752,2.75
0,18.83249855041504,4.25
0,317.2149963378906,17.75
0,18.727468490600586,4.25
0,316.5907287597656,17.75
0,18.62760353088379,4.25
0,315.9395446777344,17.75
0,18.51129722595215,4.25
0,18.45376205444336,4.25
0,315.0413818359375,17.75
0,314.7535095214844,17.75
0,18.301109313964844,4.25
0,314.3055419921875,17.75
0,314.08673095703125,17.75
0,313.8589782714844,17.75
0,18.136306762695312,4.25
0,17.753225326538086,4.25
0,17.74139404296875,4.25
0,17.728731155395508,4.25
0,17.998106002807617,4.25
0,17.690021514892578,4.25
0,17.6697998046875,4.25
0,17.89615821838379,4.25
0,17.627784729003906,4.25
0,17.829055786132812,4.25
0,17.584016799926758,4.25
0,17.76163101196289,4.25
0,17.538002014160156,4.25
0,17.513731002807617,4.25
0,17.488134384155273,4.25
0,17.461130142211914,4.25
0,17.589508056640625,4.25
0,17.404165267944336,4.25
0,17.517309188842773,4.25
0,17.479833602905273,4.25
0,17.312795639038086,4.25
0,17.280118942260742,4.25
0,17.411165237426758,4.25
0,17.210643768310547,4.25
0,17.173688888549805,4.25
0,17.335601806640625,4.25
0,17.095367431640625,4.25
0,17.053752899169922,4.25
0,17.250715255737305,4.25
0,17.22035026550293,4.25
0,17.189125061035156,4.25
0,16.875286102294922,4.25
0,17.123239517211914,4.25
0,16.777894973754883,4.25
0,16.725709915161133,4.25
0,16.670316696166992,4.25
0,16.61175537109375,4.25
0,16.550012588500977,4.25
0,16.889564514160156,4.25
0,16.845182418823242,4.25
0,16.353666305541992,4.25
0,16.283815383911133,4.25
0,16.7022762298584,4.25
0,16.135860443115234,4.25
0,16.59809112548828,4.25
0,15.978431701660156,4.25
0,15.89472484588623,4.25
0,16.427139282226562,4.25
0,16.36629867553711,4.25
0,15.62820816040039,4.25
0,16.238840103149414,4.25
0,15.438117980957031,4.25
0,15.33710765838623,4.25
0,15.230490684509277,4.25
0,15.118338584899902,4.25
0,15.000556945800781,4.25
0,14.877330780029297,4.25
0,14.748710632324219,4.25
0,14.614730834960938,4.25
0,14.475415229797363,4.25
0,15.4431734085083,4.25
0,14.187098503112793,4.25
0,14.037505149841309,4.25
0,15.15130615234375,4.25
0,13.727816581726074,4.25
0,13.567164421081543,4.25
0,13.400296211242676,4.25
0,13.227372169494629,4.25
0,13.048515319824219,4.25
0,14.488609313964844,4.25
0,12.681503295898438,4.25
0,14.24448299407959,4.25
0,14.119288444519043,4.25
0,12.12160587310791,4.25
0,13.861847877502441,4.25
0,13.729687690734863,4.25
0,11.550715446472168,4.25
0,13.458056449890137,4.25
0,13.318669319152832,4.25
0,10.964871406555176,4.25
0,10.761948585510254,4.25
0,12.882420539855957,4.25
0,12.731026649475098,4.25
0,12.578299522399902,4.25
0,9.92982292175293,4.25
0,9.715133666992188,4.25
0,12.101997375488281,4.25
0,11.937690734863281,4.25
0,9.05370044708252,4.25
0,11.602378845214844,4.25
0,8.603580474853516,4.25
0,11.256436347961426,4.25
0,11.08056640625,4.25
0,7.918421268463135,4.25
0,10.722989082336426,4.25
0,7.455552577972412,4.25
0,7.218172550201416,4.25
0,6.974043369293213,4.25
0,6.72424840927124,4.25
0,9.779801368713379,4.25
0,6.222705841064453,4.25
0,5.9713664054870605,4.25
0,5.716930866241455,4.25
0,5.460399627685547,4.25
0,8.784403800964355,4.25
0,8.582778930664062,4.25
0,4.715120792388916,4.25
0,4.474475383758545,4.25
0,7.97805643081665,4.25
0,7.776971340179443,4.25
0,3.780141830444336,4.25
0,3.5579776763916016,4.25
0,3.3369662761688232,4.25
0,3.118157148361206,4.25
0,6.777788162231445,4.25
0,2.697453260421753,4.25
0,2.496238946914673,4.25
0,2.2997095584869385,4.25
0,2.108682870864868,4.25
0,1.9239253997802734,4.25
0,5.6215338706970215,4.25
0,5.436773300170898,4.25
0,5.254341125488281,4.25
0,1.2786508798599243,4.25
0,4.898556709289551,4.25
0,1.0118603706359863,4.25
0,4.556519985198975,4.25
0,0.7790042757987976,4.25
0,4.229133129119873,4.25
0,0.57956862449646,4.25
0,0.4920690059661865,4.25
0,0.41249093413352966,4.25
0,3.6292943954467773,4.25
0,3.489590644836426,4.25
0,0.2199689894914627,4.25
0,0.17085762321949005,4.25
0,3.096832275390625,4.25
0,0.09348209947347641,4.25
