episode,loss,reward
0,177.6320343017578,13.25
0,39.869468688964844,6.25
0,39.862796783447266,6.25
0,39.86178207397461,6.25
0,39.85847854614258,6.25
0,39.85713577270508,6.25
0,39.85481643676758,6.25
0,177.0409698486328,13.25
0,39.83138656616211,6.25
0,177.00929260253906,13.25
0,176.990966796875,13.25
0,39.816162109375,6.25
0,176.96226501464844,13.25
0,176.9523468017578,13.25
0,176.9437713623047,13.25
0,176.94561767578125,13.25
0,176.9675750732422,13.25
0,39.91584777832031,6.25
0,39.94746398925781,6.25
0,39.97822952270508,6.25
0,40.00848388671875,6.25
0,177.1710662841797,13.25
0,40.068973541259766,6.25
0,40.099124908447266,6.25
0,40.12887191772461,6.25
0,40.158329010009766,6.25
0,177.41481018066406,13.25
0,40.21674728393555,6.25
0,40.24583435058594,6.25
0,177.54176330566406,13.25
0,40.303916931152344,6.25
0,40.33308792114258,6.25
0,40.3623161315918,6.25
0,40.39154052734375,6.25
0,40.420711517333984,6.25
0,40.44979476928711,6.25
0,40.47872543334961,6.25
0,40.50747299194336,6.25
0,40.53596878051758,6.25
0,177.8832550048828,13.25
0,40.5915641784668,6.25
0,40.618587493896484,6.25
0,177.9700469970703,13.25
0,40.67145919799805,6.25
0,178.02667236328125,13.25
0,178.0554656982422,13.25
0,178.08506774902344,13.25
0,40.79606628417969,6.25
0,178.14002990722656,13.25
0,40.857357025146484,6.25
0,40.88943862915039,6.25
0,40.9232063293457,6.25
0,178.26947021484375,13.25
0,178.3114776611328,13.25
0,41.02381896972656,6.25
0,41.056358337402344,6.25
0,41.088706970214844,6.25
0,41.120601654052734,6.25
0,178.4917755126953,13.25
0,178.5224609375,13.25
0,41.20832443237305,6.25
0,178.5806427001953,13.25
0,178.60760498046875,13.25
0,178.63421630859375,13.25
0,178.65965270996094,13.25
0,178.6833038330078,13.25
0,41.33055877685547,6.25
0,178.7178955078125,13.25
0,41.352935791015625,6.25
0,178.7320098876953,13.25
0,41.36764144897461,6.25
0,41.37179183959961,6.25
0,41.37376022338867,6.25
0,178.68896484375,13.25
0,41.3696403503418,6.25
0,41.3632698059082,6.25
0,178.5959014892578,13.25
0,178.55641174316406,13.25
0,178.51519775390625,13.25
0,41.30630874633789,6.25
0,41.28371047973633,6.25
0,41.25728225708008,6.25
0,41.22670364379883,6.25
0,178.2033233642578,13.25
0,178.12188720703125,13.25
0,178.0383758544922,13.25
0,41.067440032958984,6.25
0,177.85423278808594,13.25
0,40.9642448425293,6.25
0,177.64149475097656,13.25
0,40.84341812133789,6.25
0,40.77560043334961,6.25
0,177.2609405517578,13.25
0,40.62434005737305,6.25
0,40.54030990600586,6.25
0,40.44919204711914,6.25
0,176.62574768066406,13.25
0,176.44757080078125,13.25
0,176.26634216308594,13.25
0,40.039676666259766,6.25
0,175.8812255859375,13.25
0,175.6773681640625,13.25
0,39.68474197387695,6.25
0,39.55348587036133,6.25
0,39.41218566894531,6.25
0,39.260623931884766,6.25
0,174.4772186279297,13.25
0,38.93581008911133,6.25
0,38.76176071166992,6.25
0,38.57644271850586,6.25
0,173.2920379638672,13.25
0,172.9716033935547,13.25
0,37.98780822753906,6.25
0,172.3075408935547,13.25
0,171.9635467529297,13.25
0,171.61546325683594,13.25
0,171.26210021972656,13.25
0,36.93430709838867,6.25
0,170.52003479003906,13.25
0,170.13185119628906,13.25
0,36.12260818481445,6.25
0,169.3177490234375,13.25
0,168.89251708984375,13.25
0,35.23497009277344,6.25
0,34.90460205078125,6.25
0,34.5426139831543,6.25
0,34.152706146240234,6.25
0,33.737464904785156,6.25
0,33.298831939697266,6.25
0,164.7962188720703,13.25
0,164.0839080810547,13.25
0,163.36549377441406,13.25
0,162.63958740234375,13.25
0,31.050622940063477,6.25
0,30.58369255065918,6.25
0,30.09296989440918,6.25
0,29.579742431640625,6.25
0,29.04535484313965,6.25
0,157.79229736328125,13.25
0,156.9154815673828,13.25
0,27.42207908630371,6.25
0,26.871252059936523,6.25
0,26.299901962280273,6.25
0,25.709487915039062,6.25
0,25.10163116455078,6.25
0,24.47794532775879,6.25
0,23.8399600982666,6.25
0,149.1734161376953,13.25
0,148.199951171875,13.25
0,22.006935119628906,6.25
0,146.29010009765625,13.25
0,20.913766860961914,6.25
0,20.365154266357422,6.25
0,143.3771209716797,13.25
0,19.265260696411133,6.25
0,18.711679458618164,6.25
0,140.35655212402344,13.25
0,139.3360595703125,13.25
0,17.084428787231445,6.25
0,16.547155380249023,6.25
0,136.2071533203125,13.25
0,15.462874412536621,6.25
0,134.0482177734375,13.25
0,132.96238708496094,13.25
0,13.89659595489502,6.25
0,13.37702465057373,6.25
0,12.837715148925781,6.25
0,12.281331062316895,6.25
0,127.21499633789062,13.25
0,126.01534271240234,13.25
0,124.82804107666016,13.25
0,10.192875862121582,6.25
0,122.43354034423828,13.25
0,9.228496551513672,6.25
0,8.742823600769043,6.25
0,118.7051010131836,13.25
0,117.44014739990234,13.25
0,7.338383197784424,6.25
0,6.886420726776123,6.25
0,113.56925201416016,13.25
0,5.994948863983154,6.25
0,5.557577133178711,6.25
0,109.5462417602539,13.25
0,108.1938705444336,13.25
0,4.3413987159729,6.25
0,3.967435598373413,6.25
0,104.10356903076172,13.25
0,3.255908727645874,6.25
0,101.34186553955078,13.25
0,2.6231582164764404,6.25
0,2.3295602798461914,6.25
0,2.0436840057373047,6.25
0,1.769334316253662,6.25
